392.3370 -1458.0948
392.3598 -536.3045
392.3826 -68.4143
392.4054 -104.7540
392.4283 -902.1632
392.4510 -1069.4036
392.4739 -771.0027
392.4967 -1258.2525
392.5195 -1513.1122
392.5423 -1418.8920
392.5651 -1427.3817
392.5879 -985.8915
392.6107 -1045.9312
392.6335 -728.0710
392.6563 -279.1007
392.6792 -1068.9099
392.7020 -964.8196
392.7248 -824.6294
392.7476 -948.5492
392.7704 -1154.2789
392.7932 -926.0987
392.8160 -1544.7284
392.8388 -1878.8282
392.8617 -1737.6373
392.8845 -589.2871
392.9073 -616.7368
392.9301 -1126.8166
392.9529 -1467.7263
392.9757 -1983.9661
392.9985 -2135.9759
393.0213 -2098.6356
393.0442 -2438.7148
393.0670 -1382.2945
393.0898 -699.3543
393.1126 -572.9340
393.1354 -357.1138
393.1582 -662.8035
393.1810 -1112.6833
393.2038 -1227.0731
393.2266 -1508.2028
393.2495 -1495.6519
393.2722 -995.4823
393.2951 -1137.8215
393.3179 -870.0312
393.3407 -1081.4710
393.3635 -684.8407
393.3863 -533.6605
393.4091 -29.0602
393.4319 0.0000
