27-Co-59(n,&gamma;) ENDF/B-VII.1
76286.2,0.0412908
76288.1,0.0512602
76290.1,0.0651215
76291.8,0.0823804
76293.6,0.106045
76295.5,0.13723
76297.5,0.182634
76299.9,0.251075
76303.0,0.363194
76308.3,0.571278
76311.4,0.653604
76314.0,0.678065
76316.2,0.660794
76318.7,0.604678
76322.3,0.474517
76326.9,0.294042
76329.5,0.209002
76331.7,0.155411
76333.5,0.119364
76335.4,0.0924171
76337.2,0.0721978
76339.0,0.0572438
76340.9,0.0455896
76343.1,0.0364
76345.4,0.0294643
76348.0,0.0240874
76351.1,0.0196149
76354.3,0.0163778
76358.4,0.0134296
76363.3,0.0109714
76369.0,0.00900277
76375.5,0.00745215
76383.0,0.00620128
76391.6,0.005219
76402.0,0.00441894
76414.1,0.00379631
76427.9,0.00332716
76445.1,0.00295031
76465.8,0.00267529
76500.2,0.00244747
76544.6,0.00235681
76554.6,0.00235589
76614.7,0.00244991
76674.7,0.00268895
76734.8,0.00310494
76772.4,0.00352991
76799.9,0.00401801
76819.9,0.00457607
76834.9,0.00522547
76847.9,0.00610823
76857.7,0.00714928
76865.4,0.00841487
76871.5,0.00987046
76876.7,0.0117337
76881.1,0.0139933
76885.2,0.017107
76888.6,0.0207955
76891.4,0.0250552
76894.2,0.0306844
76897.2,0.0392134
76900.2,0.0504116
76904.0,0.0686605
76912.0,0.115069
76915.4,0.129494
76918.2,0.134928
76919.0,0.135208
76921.6,0.132132
76924.6,0.121786
76930.0,0.0922562
76935.1,0.0636204
76938.6,0.0480581
76941.6,0.0381132
76944.5,0.0306994
76947.7,0.0249056
76951.4,0.0202762
76955.5,0.0168188
76959.6,0.0144652
76965.5,0.0122203
76971.4,0.01077
76979.3,0.00953943
76991.1,0.00850409
77006.8,0.00789031
77022.5,0.00767804
77054.0,0.00785045
77101.2,0.00889567
77148.3,0.0105756
77207.1,0.0135094
77286.2,0.018838
77351.8,0.0231887
77398.7,0.0247749
77412.6,0.0248472
77454.5,0.0239635
77543.7,0.0196707
77561.5,0.0193452
77576.4,0.0197038
77589.3,0.02095
77598.9,0.023035
77606.9,0.0263303
77612.5,0.0302985
77617.4,0.0358305
77621.5,0.0431807
77624.8,0.052022
77627.7,0.0630417
77630.5,0.0780153
77633.4,0.0988371
77636.7,0.131081
77641.3,0.187767
77646.5,0.252994
77650.1,0.284863
77653.0,0.292985
77656.4,0.281134
77660.2,0.244202
77668.6,0.136636
77671.9,0.103007
77674.7,0.081172
77677.6,0.0637787
77680.3,0.0524468
77683.6,0.0422846
77686.9,0.0351919
77691.1,0.0289256
77695.3,0.0246307
77700.8,0.020805
77707.4,0.0176807
77716.6,0.0148116
77726.8,0.0127447
77741.8,0.0107582
77760.9,0.00915558
77787.9,0.00769728
77818.6,0.00659233
77863.7,0.0054946
77905.1,0.00480917
77953.9,0.0042768
77998.6,0.00407434
77999.9,0.0040742
78023.8,0.00417538
78040.6,0.00443349
78053.3,0.0048312
78063.9,0.00542281
78072.7,0.00625994
78079.7,0.0073567
78085.0,0.00864144
78089.2,0.0101883
78092.6,0.0119757
78095.6,0.0143731
78098.0,0.0172208
78100.0,0.0208402
78102.0,0.0256966
78103.7,0.0315882
78105.4,0.0396719
78107.1,0.0506825
78108.8,0.0661659
78110.5,0.0857753
78112.4,0.114317
78114.5,0.154718
78117.4,0.221674
78123.1,0.370814
78125.7,0.420503
78128.4,0.440583
78128.6,0.4407
78130.8,0.429179
78133.4,0.389423
78137.3,0.292046
78141.5,0.183122
78143.8,0.133936
78145.8,0.0998051
78147.4,0.0770426
78149.1,0.0594049
78150.8,0.0460813
78152.4,0.0367407
78154.0,0.0297652
78155.8,0.0239952
78157.8,0.0195166
78160.0,0.016028
78162.5,0.0133664
78165.4,0.0112019
78168.6,0.00953639
78172.7,0.00807987
78178.4,0.00669627
78184.5,0.00569938
78193.2,0.00478159
78204.1,0.00405147
78216.8,0.00351809
78229.5,0.00316486
78250.6,0.00278308
78278.8,0.00247416
78319.6,0.00220572
78390.1,0.00194334
78500.0,0.00173355
78567.7,0.0016676
78688.0,0.00163014
78830.4,0.00171234
78912.6,0.00184066
78993.7,0.00205234
79040.0,0.00226153
79081.5,0.00257601
79107.9,0.00293846
79125.4,0.00336277
79137.6,0.00386471
79145.7,0.00439592
79152.4,0.00506352
79158.0,0.00591578
79162.5,0.00696892
79166.0,0.0082823
79168.5,0.0096645
79170.6,0.011466
79172.4,0.0137436
79174.2,0.0168725
79175.8,0.0211096
79177.2,0.0262661
79178.6,0.0332404
79180.2,0.0433316
79181.7,0.0568347
79183.2,0.0744781
79185.0,0.100956
79186.9,0.138318
79189.3,0.194398
79195.5,0.36306
79198.2,0.416855
79200.8,0.436414
79201.0,0.436542
79203.4,0.421957
79205.9,0.377812
79210.0,0.267966
79213.6,0.172603
79215.8,0.123173
79217.6,0.0913445
79219.3,0.0679122
79220.9,0.0514812
79222.3,0.0398859
79223.7,0.0314295
79225.1,0.0251033
79226.5,0.0204221
79228.2,0.0164994
79229.7,0.0138982
79231.5,0.011773
79233.6,0.01004
79236.5,0.00854286
79240.0,0.00736458
79244.9,0.00636106
79249.8,0.00572146
79257.1,0.00512185
79267.7,0.00465241
79283.9,0.00435623
79295.3,0.00430203
79319.7,0.00440926
79344.1,0.00476779
79353.1,0.00506877
79356.9,0.00540561
79359.2,0.005855
79361.1,0.00654924
79362.6,0.00746781
79364.1,0.00888813
79365.4,0.0107183
79366.7,0.0132926
79368.0,0.0168307
79369.4,0.0215768
79370.7,0.0277736
79372.2,0.0369092
79373.9,0.0500693
79375.9,0.0695849
79379.2,0.108297
79383.1,0.15472
79385.8,0.176235
79388.0,0.182395
79390.4,0.175723
79392.8,0.1563
79396.8,0.109291
79400.0,0.0706185
79402.1,0.0506358
79403.7,0.0381323
79405.2,0.0292954
79406.6,0.0224693
79408.0,0.0173754
79409.4,0.0139201
79410.7,0.0115168
79412.0,0.00981037
79413.5,0.00844069
79415.0,0.00758724
79417.1,0.00695431
79420.5,0.00655542
79423.8,0.00646972
79437.3,0.00668847
79464.2,0.0075942
79475.1,0.00812916
79481.4,0.00872926
79484.5,0.00950101
79486.6,0.0105259
79488.1,0.0117848
79489.7,0.0136849
79491.2,0.0164842
79492.8,0.0204867
79494.4,0.026019
79495.9,0.0333868
79497.6,0.0439981
79499.7,0.0601845
79503.0,0.0920718
79506.9,0.130263
79509.6,0.14801
79512.0,0.153976
79514.5,0.148109
79516.9,0.132121
79521.7,0.0856074
79524.6,0.0585708
79526.7,0.0433538
79528.4,0.0335352
79530.0,0.0267063
79531.4,0.0221353
79532.7,0.0190589
79534.1,0.0166452
79536.0,0.0145618
79538.3,0.0131791
79541.1,0.0125238
79543.9,0.0123841
79561.6,0.0135861
79587.7,0.0164214
79614.2,0.0203488
79640.4,0.0255022
79669.2,0.0330869
79712.9,0.048026
79740.6,0.0570177
79757.2,0.0605285
79777.6,0.0620205
79820.8,0.0599844
79837.7,0.0621801
79863.8,0.070753
79870.3,0.071324
79879.9,0.068759
79890.8,0.0611575
79912.8,0.0422036
79925.6,0.0338518
79939.1,0.0274919
79953.5,0.0226536
79970.9,0.0185204
79989.2,0.0154133
80012.0,0.012621
80034.9,0.0105892
80066.9,0.00853817
80102.5,0.00693049
80143.6,0.00562557
80188.4,0.0046175
80243.2,0.00375254
80298.1,0.00314475
80358.0,0.00267757
80434.0,0.00225159
80527.5,0.00190672
80634.4,0.00165978
80714.5,0.00154255
80821.4,0.00145488
80928.2,0.00142996
81048.5,0.00147334
81168.7,0.00160748
81268.9,0.00181787
81352.4,0.00210203
81419.1,0.00244237
81485.9,0.00294376
81544.4,0.00359485
81594.5,0.00440769
81636.2,0.00536646
81677.9,0.00671853
81715.0,0.00841306
81751.1,0.0107105
81783.8,0.0135421
81820.5,0.0177234
81881.3,0.025512
81906.0,0.0273707
81919.4,0.0276574
81940.8,0.0269568
81966.8,0.0245093
82036.9,0.015592
82070.3,0.012272
82103.7,0.00978373
82137.1,0.00795745
82170.5,0.00661678
82212.3,0.00541843
82254.0,0.004583
82304.1,0.00389962
82354.2,0.00345372
82404.3,0.0031784
82461.0,0.00303232
82484.4,0.00302093
82539.5,0.00313068
82574.6,0.00335802
82599.6,0.00366156
82616.3,0.00404576
82627.6,0.00451235
82634.9,0.00506872
82639.3,0.00569924
82642.2,0.00649179
82644.4,0.00754426
82646.2,0.00898711
82647.7,0.01074
82649.1,0.0132804
82650.6,0.0167684
82651.8,0.0210086
82653.1,0.0266171
82654.5,0.034952
82655.9,0.0458679
82657.4,0.0615287
82659.1,0.0827764
82661.2,0.116078
82664.2,0.174414
82668.5,0.262562
82671.2,0.302068
82673.7,0.316867
82674.0,0.317002
82676.5,0.304794
82679.2,0.268388
82684.1,0.168504
82686.8,0.116216
82688.9,0.0825512
82690.7,0.0605948
82692.3,0.0451987
82693.7,0.0348196
82695.1,0.0269021
82696.5,0.0210112
82697.8,0.0167254
82699.2,0.0136697
82700.4,0.0117877
82702.0,0.0100447
82704.0,0.00869672
82706.4,0.00780015
82709.6,0.00721935
82714.3,0.0068838
82719.2,0.00679776
82729.1,0.00696504
82742.2,0.00760042
82758.6,0.00894912
82771.9,0.0106047
82783.8,0.0127379
82794.0,0.0153088
82803.7,0.0187145
82812.7,0.0232802
82820.2,0.0286034
82826.6,0.0348178
82833.1,0.0437542
82838.7,0.054268
82843.8,0.0674192
82848.6,0.083871
82853.7,0.107315
82859.3,0.141505
82872.5,0.236667
82877.4,0.259615
82881.0,0.265188
82885.4,0.257387
82890.4,0.231219
82903.9,0.133597
82909.6,0.101267
82914.6,0.0797969
82920.0,0.0625314
82925.1,0.0507003
82930.7,0.0412016
82937.5,0.0328413
82944.6,0.0266186
82952.9,0.0215084
82960.8,0.0179873
82969.9,0.0150527
82982.0,0.0123081
82994.1,0.0103812
83008.6,0.00875661
83025.7,0.0074579
83047.0,0.00640633
83068.4,0.00574313
83094.0,0.00526462
83128.2,0.00496769
83151.0,0.00491991
83198.0,0.00511413
83247.9,0.00571733
83290.6,0.00661842
83324.8,0.00768779
83363.3,0.00942743
83397.5,0.0116747
83428.7,0.0145671
83458.2,0.0183018
83491.8,0.0239999
83546.5,0.0347356
83568.6,0.0373776
83580.7,0.0378275
83598.9,0.0370139
83626.8,0.0329475
83685.7,0.0215823
83715.2,0.0172006
83745.1,0.0139063
83775.0,0.0115313
83809.2,0.00962842
83843.4,0.00832905
83886.1,0.00728042
83939.2,0.00657612
83996.1,0.00633537
84049.1,0.00648572
84102.0,0.00698231
84155.0,0.00787615
84207.9,0.0092767
84252.1,0.0109738
84295.3,0.0132831
84337.2,0.0163348
84377.4,0.02023
84433.4,0.0273705
84494.6,0.0357595
84525.6,0.0384868
84546.8,0.0391044
84582.1,0.0375983
84629.8,0.0318883
84698.3,0.0224921
84722.6,0.0202404
84726.1,0.0202162
84730.5,0.0209128
84733.1,0.0223609
84735.4,0.0251125
84737.2,0.0286787
84738.9,0.0341451
84740.7,0.0421668
84742.4,0.053419
84744.2,0.0684816
84746.2,0.0912731
84748.9,0.128239
84754.6,0.217447
84757.2,0.246415
84759.8,0.258128
84760.0,0.258171
84762.3,0.249704
84764.7,0.226438
84768.4,0.169601
84772.2,0.109379
84774.5,0.0797586
84776.4,0.0599269
84778.1,0.046069
84779.7,0.036653
84781.3,0.0296787
84783.0,0.0242079
84784.8,0.0205324
84786.8,0.0177507
84788.9,0.0160967
84792.3,0.0146905
84798.9,0.0134918
84815.6,0.0120008
84849.2,0.0100357
84889.7,0.0083149
84941.5,0.0066941
84988.8,0.00563666
85051.9,0.00456756
85118.0,0.00377499
85193.2,0.00312521
85268.3,0.00266409
85343.4,0.00233947
85405.0,0.00221643
85429.8,0.00227431
85444.7,0.00241789
85454.7,0.00263906
85460.9,0.00290258
85465.4,0.00325207
85467.9,0.003581
85470.4,0.00413416
85472.0,0.00473623
85473.7,0.00566021
85475.1,0.00687717
85476.4,0.00836278
85477.6,0.0104118
85478.8,0.0128903
85479.9,0.016206
85481.0,0.0205173
85482.3,0.0266715
85483.5,0.0346061
85484.9,0.0456555
85486.4,0.0614403
85488.2,0.0841214
85490.4,0.120379
85494.1,0.194265
85498.0,0.271333
85500.8,0.307409
85503.0,0.317164
85505.5,0.304646
85508.2,0.268979
85512.6,0.180153
85515.7,0.118006
85517.8,0.0842939
85519.6,0.0615587
85521.0,0.0461056
85522.4,0.0352367
85523.7,0.026907
85524.9,0.0208515
85526.1,0.0161933
85527.3,0.0126667
85528.5,0.0100341
85529.7,0.00809224
85531.1,0.00654059
85532.5,0.00535525
85534.2,0.00448206
85535.9,0.00390874
85537.9,0.00344472
85541.2,0.00300606
85545.4,0.00268892
85551.3,0.00241094
85560.3,0.0021627
85574.3,0.00194665
85589.7,0.00181281
85610.1,0.0017069
85651.1,0.00157496
85731.3,0.00143325
85811.5,0.00132977
85985.0,0.00120384
86179.1,0.00114522
86199.6,0.00114473
86309.0,0.00116707
86384.2,0.00121977
86452.6,0.00132545
86503.9,0.00148821
86538.1,0.0016904
86561.2,0.00191691
86582.1,0.00224607
86597.1,0.00261565
86609.9,0.00309761
86620.2,0.00367663
86628.7,0.00438747
86635.8,0.00523921
86642.2,0.00636821
86647.5,0.0077541
86652.0,0.00947147
86655.2,0.0112388
86658.3,0.0136772
86660.9,0.0166483
86663.2,0.0205261
86665.2,0.0254587
86667.2,0.0319482
86668.9,0.0399248
86670.6,0.0505687
86672.4,0.0653612
86674.4,0.0861901
86676.3,0.112937
86678.8,0.154811
86682.4,0.233881
86687.2,0.340495
86690.1,0.385554
86692.7,0.402608
86693.0,0.402906
86695.7,0.389181
86698.7,0.345724
86707.0,0.162942
86709.6,0.117873
86711.8,0.0880727
86713.7,0.067991
86715.6,0.052959
86717.6,0.0420481
86719.5,0.0343338
86721.4,0.0291308
86723.2,0.0255942
86725.5,0.0229428
86727.0,0.0219046
86730.0,0.0211987
86732.2,0.0217785
86734.5,0.0234193
86736.8,0.0264068
86739.1,0.031238
86741.0,0.0371916
86742.9,0.0452274
86744.6,0.0555619
86746.8,0.072052
86749.0,0.0944591
86751.8,0.130333
86757.0,0.214807
86760.7,0.270233
86763.6,0.297323
86765.8,0.303476
86768.7,0.291616
86771.8,0.256566
86779.9,0.126779
86782.6,0.0912871
86784.8,0.0685316
86786.9,0.0522363
86788.8,0.0409896
86790.7,0.0325149
86792.7,0.025782
86794.5,0.0213791
86796.8,0.017371
86799.2,0.0143521
86802.2,0.0117363
86805.8,0.0096119
86809.7,0.00806783
86815.0,0.00657959
86820.4,0.00555448
86827.8,0.00457541
86836.2,0.00382804
86846.0,0.00323853
86857.2,0.00278491
86871.1,0.00240766
86890.7,0.00206692
86909.4,0.00186485
86937.4,0.00167053
86965.3,0.00155144
87010.1,0.00144983
87054.9,0.00139436
87129.5,0.00136537
87248.8,0.00139781
87413.0,0.00152279
87592.0,0.00174733
87771.1,0.0020801
87950.1,0.00256289
88099.3,0.0031278
88254.5,0.00391518
88451.5,0.00525451
88702.1,0.00709251
88845.4,0.00792115
88867.8,0.00835237
88881.2,0.0090485
88887.1,0.00978735
88890.9,0.0107591
88893.1,0.0118225
88895.4,0.0136033
88897.2,0.016007
88898.7,0.018848
88900.2,0.0228305
88901.7,0.0283233
88903.2,0.0357468
88904.7,0.0455448
88906.4,0.0599322
88908.2,0.0806358
88910.5,0.112304
88913.6,0.167003
88918.7,0.259538
88921.4,0.293108
88924.0,0.304766
88926.4,0.294787
88929.0,0.26395
88933.1,0.192265
88936.9,0.122412
88939.2,0.0879535
88941.1,0.0653669
88942.8,0.0495137
88944.4,0.0378596
88946.0,0.0294906
88947.6,0.0233731
88949.2,0.0190043
88950.7,0.015942
88952.6,0.0134851
88954.9,0.011695
88957.6,0.0104683
88961.8,0.00947319
88968.3,0.00877239
88980.5,0.00815837
89007.1,0.00764147
89056.4,0.00727486
89119.1,0.00710216
89168.3,0.00729623
89196.2,0.00778534
89213.0,0.00842707
89224.8,0.00921139
89236.5,0.0105517
89244.3,0.0120481
89251.0,0.0140842
89255.5,0.0161425
89260.0,0.0192241
89263.4,0.0228597
89266.5,0.0276875
89269.0,0.0333087
89271.4,0.0413163
89273.6,0.0512472
89275.6,0.0631835
89277.9,0.0822796
89280.3,0.107557
89282.8,0.142073
89286.7,0.209016
89292.4,0.310687
89295.9,0.350146
89298.3,0.35908
89301.4,0.344849
89304.5,0.306145
89313.2,0.151935
89316.0,0.111661
89318.5,0.0839112
89320.8,0.0652807
89322.9,0.0521739
89325.0,0.0424295
89327.3,0.0345263
89330.0,0.0282447
89332.7,0.0239166
89336.0,0.0202234
89339.9,0.01738
89344.1,0.0152905
89350.9,0.0131619
89357.6,0.0118701
89364.4,0.011064
89373.9,0.0104432
89383.5,0.0102372
89399.0,0.0105643
89414.6,0.0117142
89427.3,0.0135103
89436.9,0.0156566
89446.1,0.0187651
89454.0,0.0228334
89460.8,0.0279252
89466.4,0.0339042
89472.0,0.0423703
89476.9,0.0530373
89481.7,0.0671425
89486.8,0.0873957
89493.0,0.11992
89501.9,0.170592
89506.5,0.188649
89510.7,0.194252
89514.2,0.189953
89519.6,0.169168
89532.6,0.095898
89537.6,0.0738071
89542.3,0.0580475
89547.1,0.0461578
89551.8,0.0374627
89557.4,0.0301461
89563.8,0.0242646
89570.8,0.0197668
89578.7,0.0161754
89586.7,0.0136268
89596.1,0.0114751
89608.6,0.00947667
89622.6,0.00797406
89638.5,0.00679752
89657.6,0.00583211
89678.3,0.00511111
89710.2,0.00437114
89750.1,0.00378391
89797.9,0.00332602
89861.6,0.00293264
89957.3,0.00259214
90029.0,0.0024981
90077.7,0.00257128
90105.9,0.00274018
90123.8,0.00295725
90141.8,0.00335237
90155.2,0.00388082
90164.8,0.00450062
90172.4,0.00526825
90179.1,0.00629589
90183.9,0.00738336
90188.4,0.00887023
90191.7,0.0104496
90195.0,0.0127464
90197.6,0.0154457
90200.0,0.0188697
90202.1,0.0231821
90204.2,0.0291718
90206.2,0.0371855
90208.3,0.0483982
90210.3,0.06286
90212.5,0.0826274
90215.0,0.111043
90218.9,0.167809
90224.1,0.244571
90227.4,0.276727
90229.9,0.284647
90232.4,0.276932
90235.2,0.251671
90239.6,0.189731
90244.3,0.119309
90246.9,0.0873637
90249.2,0.0650607
90251.3,0.0496884
90253.4,0.0384047
90255.2,0.0308978
90257.0,0.0252034
90259.0,0.0203589
90260.9,0.0171074
90263.1,0.0143592
90265.8,0.011907
90269.2,0.00977993
90272.8,0.00824214
90277.8,0.00677486
90283.3,0.0056944
90290.2,0.00478284
90298.5,0.0040572
90307.9,0.00350534
90321.4,0.00300104
90337.5,0.00262861
90357.3,0.0023484
90386.0,0.00210728
90433.9,0.00189174
90501.0,0.00173822
90611.1,0.00161355
90812.3,0.00152938
90860.2,0.00152562
91006.7,0.00155725
91127.4,0.00164915
91194.4,0.00178654
91226.8,0.0019134
91252.2,0.00210408
91270.7,0.00236936
91282.2,0.0026695
91288.9,0.00295001
91295.5,0.00340054
91299.5,0.0038616
91302.3,0.00436739
91304.5,0.00504175
91306.3,0.00588373
91307.9,0.00698433
91309.3,0.00833407
91310.6,0.0102176
91312.0,0.012833
91313.4,0.0164296
91314.7,0.021309
91316.1,0.0278204
91317.4,0.0363456
91318.8,0.0472754
91320.4,0.0635468
91322.2,0.0873007
91324.3,0.122205
91327.3,0.183505
91332.2,0.288521
91335.1,0.33313
91337.7,0.349372
91338.0,0.34952
91340.6,0.33648
91343.0,0.303131
91346.9,0.222965
91350.9,0.138435
91353.2,0.0968595
91355.0,0.0713039
91356.7,0.0526789
91358.2,0.0398033
91359.5,0.0309123
91360.8,0.0240504
91362.2,0.0188587
91363.5,0.0150001
91364.8,0.0121787
91366.1,0.0101441
91367.5,0.0086857
91369.2,0.0074333
91371.2,0.00652121
91374.0,0.00588384
91378.0,0.00553374
91380.3,0.00550245
91385.7,0.00571484
91390.3,0.00618829
91394.9,0.00700385
91398.7,0.00809246
91401.8,0.00942421
91404.3,0.0110316
91406.6,0.0132024
91408.6,0.0159412
91410.7,0.0198529
91412.4,0.0246325
91414.3,0.0314248
91416.1,0.0406401
91418.0,0.0528786
91420.0,0.0706863
91422.2,0.0950862
91424.8,0.131163
91432.3,0.251771
91435.0,0.282176
91437.7,0.294583
91438.0,0.29471
91440.7,0.28474
91443.5,0.255507
91448.1,0.182299
91452.0,0.119042
91454.7,0.0848885
91456.7,0.0635951
91458.6,0.0488716
91460.4,0.0375699
91462.3,0.0291144
91464.1,0.0229081
91465.9,0.0184056
91467.9,0.0149981
91470.0,0.0123511
91472.5,0.0102721
91475.5,0.00853865
91479.2,0.00717747
91483.3,0.00616883
91488.4,0.00532034
91494.2,0.00467764
91502.7,0.00408182
91513.0,0.00367605
91523.9,0.00345811
91536.1,0.00338672
91549.0,0.00347807
91562.0,0.00377199
91573.3,0.00429783
91581.5,0.00496566
91587.0,0.00565845
91592.4,0.00671268
91596.5,0.00794202
91599.8,0.00945104
91602.2,0.0111462
91604.3,0.0131836
91606.4,0.016213
91608.1,0.0198142
91609.8,0.0248292
91611.6,0.0317842
91613.3,0.0409702
91614.9,0.0527708
91616.7,0.0697752
91618.7,0.0939051
91620.9,0.128594
91623.5,0.180031
91629.8,0.31777
91632.9,0.367777
91635.7,0.38502
91636.0,0.385168
91638.4,0.373849
91641.2,0.335002
91645.7,0.241151
91649.7,0.154379
91652.2,0.110013
91654.1,0.0831085
91656.0,0.0620293
91657.8,0.0469128
91659.4,0.0365388
91660.9,0.029317
91662.5,0.0236609
91664.3,0.0188515
91666.1,0.0154429
91668.2,0.0127243
91670.3,0.0108318
91672.9,0.00919858
91676.0,0.00787694
91680.1,0.00670926
91685.3,0.00575856
91691.9,0.00499204
91698.4,0.00449119
91708.1,0.00402267
91717.9,0.0037519
91737.5,0.00351233
91747.2,0.00348812
91773.6,0.00363958
91793.4,0.00394602
91811.8,0.00441841
91829.4,0.00512956
91844.0,0.00603637
91856.7,0.0072078
91868.1,0.00877367
91877.2,0.0106122
91884.7,0.0127299
91891.6,0.0155143
91897.3,0.0187222
91903.0,0.0232353
91907.6,0.0283018
91912.1,0.0353681
91916.3,0.0444046
91920.3,0.0564624
91924.2,0.0726059
91928.2,0.0949926
91933.2,0.129652
91942.1,0.198112
91946.2,0.218107
91949.4,0.223415
91953.0,0.216737
91957.6,0.19217
91968.8,0.106437
91973.0,0.080641
91977.0,0.0624906
91980.5,0.050272
91984.4,0.0399769
91988.4,0.0325042
91992.7,0.0267159
91997.8,0.0216817
92003.7,0.0176454
92010.5,0.0143846
92018.2,0.0118799
92027.1,0.0098936
92037.9,0.00834032
92048.3,0.00739036
92061.3,0.00675306
92069.5,0.00664066
92078.9,0.00685505
92086.8,0.00748366
92092.6,0.0084924
92096.5,0.00972328
92099.5,0.0112611
92101.9,0.0132916
92104.0,0.0159704
92105.9,0.019494
92107.5,0.0237149
92109.2,0.0294265
92110.8,0.0370509
92112.6,0.04792
92114.4,0.0626118
92116.3,0.0832014
92118.8,0.115917
92122.6,0.178303
92127.5,0.260803
92130.6,0.294083
92133.0,0.302683
92135.4,0.293942
92138.4,0.261448
92143.1,0.18331
92147.0,0.119035
92149.5,0.0847522
92151.4,0.064165
92153.3,0.0484733
92154.9,0.0379066
92156.6,0.0298253
92158.2,0.0237599
92159.8,0.0193782
92161.7,0.0156506
92163.6,0.0130298
92165.8,0.0108656
92168.4,0.00919044
92171.5,0.00791487
92175.4,0.00683244
92180.1,0.00597735
92186.4,0.00522905
92195.9,0.00453601
92208.2,0.00400475
92220.6,0.00367796
92245.3,0.00332494
92281.5,0.00308612
92353.9,0.00296648
92446.1,0.00306321
92564.7,0.00339392
92683.2,0.00396454
92782.0,0.00472763
92861.0,0.00566627
92930.1,0.00689134
92989.4,0.00840423
93048.7,0.0104984
93174.9,0.016111
93217.1,0.017032
93229.4,0.017071
93273.4,0.0163349
93338.9,0.0136094
93417.8,0.0101906
93479.2,0.00823
93540.7,0.00685314
93602.1,0.00589182
93684.0,0.00502463
93786.5,0.00433456
93888.9,0.00389617
93996.4,0.00366055
94021.4,0.00372541
94033.8,0.00385099
94042.2,0.00410508
94045.3,0.00436538
94047.4,0.00469485
94049.4,0.00527301
94051.3,0.00613111
94052.8,0.00728197
94054.1,0.00866313
94055.4,0.0105621
94056.7,0.0131301
94058.0,0.0165403
94059.5,0.0214878
94060.9,0.0279347
94062.4,0.036949
94064.2,0.0495387
94066.4,0.0698021
94069.4,0.103775
94074.4,0.163564
94077.3,0.187749
94080.0,0.195381
94082.5,0.188786
94085.4,0.166168
94090.1,0.110356
94093.4,0.071937
94095.6,0.0510756
94097.4,0.0378595
94098.9,0.0288788
94100.4,0.0218656
94101.7,0.0173329
94103.0,0.0138071
94104.2,0.0111153
94105.5,0.00909603
94107.0,0.00735892
94108.5,0.00617463
94110.3,0.00527544
94112.0,0.00472894
94114.4,0.004281
94118.0,0.00395635
94125.3,0.00369956
94139.8,0.0035
94188.2,0.00328452
94304.4,0.00314593
94369.0,0.00312532
94523.9,0.00320779
94640.1,0.0034279
94756.4,0.00386222
94853.2,0.00449021
94930.7,0.00527028
95006.8,0.0063951
95077.9,0.00788529
95166.9,0.010395
95251.1,0.0128631
95293.5,0.0137049
95360.6,0.0141474
95376.1,0.0141469
95427.8,0.0143826
95454.9,0.015117
95477.5,0.0165796
95494.4,0.0186824
95508.0,0.0215033
95519.8,0.0253124
95529.4,0.0300594
95537.5,0.0358173
95566.4,0.0855427
95583.7,0.140277
95589.8,0.15228
95593.9,0.154608
95599.4,0.149823
95606.9,0.13108
95622.0,0.0821331
95629.3,0.0634899
95636.5,0.0499168
95644.0,0.0396767
95651.6,0.0321865
95660.2,0.0261779
95670.5,0.0212019
95681.0,0.0176123
95692.2,0.0148844
95708.1,0.0121754
95727.1,0.0100312
95748.3,0.00842222
95772.5,0.00716536
95799.3,0.00619585
95835.1,0.00529853
95879.7,0.00454082
95932.1,0.00394122
96001.0,0.00341658
96096.7,0.00295889
96211.5,0.00264146
96326.4,0.00247624
96428.4,0.00242613
96543.3,0.00250172
96619.9,0.00270223
96663.1,0.00297305
96689.1,0.00326841
96712.0,0.00373131
96729.2,0.00433368
96741.5,0.00503699
96751.3,0.0059098
96759.5,0.00701668
96766.2,0.00838856
96771.3,0.00990425
96775.4,0.0116146
96779.3,0.0139312
96782.4,0.0165655
96784.8,0.0195221
96787.3,0.0236828
96789.5,0.0290078
96791.4,0.0355964
96793.4,0.0446459
96795.1,0.0552616
96797.1,0.0713833
96799.1,0.0927831
96801.1,0.121746
96803.6,0.166472
96806.3,0.230013
96813.9,0.429163
96816.8,0.481231
96819.9,0.503189
96820.0,0.503217
96822.4,0.490868
96825.6,0.439053
96830.5,0.313709
96834.5,0.209154
96837.2,0.1512
96839.4,0.113606
96841.3,0.0884169
96843.2,0.0680874
96845.1,0.0536617
96846.9,0.0428216
96849.0,0.0339958
96851.0,0.0276538
96853.1,0.0229079
96855.4,0.019234
96858.3,0.0159986
96861.6,0.013428
96865.6,0.0112725
96870.5,0.00942941
96876.5,0.00793421
96884.2,0.00666522
96893.7,0.0056441
96903.3,0.00497609
96916.5,0.00438384
96935.3,0.00390227
96963.5,0.00353693
97004.9,0.00334728
97027.4,0.00333042
97095.1,0.00347926
97151.5,0.00378883
97204.1,0.00427549
97245.5,0.00487865
97283.0,0.00573748
97312.2,0.00677349
97335.7,0.00803601
97354.5,0.00951961
97370.9,0.0113965
97384.5,0.0136178
97397.7,0.0166939
97409.0,0.0205058
97418.8,0.025271
97427.8,0.0313917
97435.3,0.0385867
97442.5,0.0481365
97449.7,0.0612647
97456.5,0.0781589
97464.0,0.102528
97479.5,0.159411
97484.5,0.1712
97489.0,0.174919
97494.3,0.170268
97501.2,0.151913
97518.0,0.0895727
97525.5,0.0681282
